熊出没之熊心归来,5220
真相禁区,5180
星球大战：原力觉醒,5310
舌尖上的新年,6430
一切都好,6770
冰美人,7200
小门神,5420
万万没想到,13370
寻龙诀,13370
老炮儿,13500
恶棍天使,13370
唐人街探案,9330
索命暹罗之按摩师,7080
一念天堂,11440
